RecordID,MAK,BaseMAK,Address,Suite,City,State,HouseNumber,StreetPreDirection,StreetName,StreetSuffix,StreetPostDirection,SuiteType,SuiteNumber,ZipCode,ZipCodePlus4,Latitude,Longitude,CensusKey,CensusKeyDecennial,GeoLevel,PlaceCode,ElevationInMeters
18482,9752895212,9822202563,22482 Alma Aldea,Apt 1,Rancho Santa Margarita,CA,22482,,Alma Aldea,,,Apt,1,92688,2832,33.635324,-117.593574,060590320543004,060590320543004,Rooftop,0659587,296.61
18483,9753053983,,2 Tierra Seguro,,Rancho Santa Margarita,CA,2,,Tierra Seguro,,,,,92688,3236,33.653522,-117.617233,060590320492003,060590320492003,Rooftop,0659587,
18484,9753411550,,103 Camino Del Oro,,Rancho Santa Margarita,CA,103,,Camino Del Oro,,,,,92688,3140,33.646965,-117.624580,060590320483000,060590320483000,Rooftop,0659587,
18485,9754731641,,37 Calle Alamitos,,Rancho Santa Margarita,CA,37,,Calle Alamitos,,,,,92688,4134,33.651987,-117.623728,060590320483000,060590320483000,Rooftop,0659587,329.95
18486,9755174515,5948885044,21022 Los Alisos Blvd,Apt 221,Rancho Santa Margarita,CA,21022,,Los Alisos,Blvd,,Apt,221,92688,3246,33.655800,-117.622043,060590320492012,060590320492012,Rooftop,0659587,337.18
18487,9755734295,,5 Vista Mesa,,Rancho Santa Margarita,CA,5,,Vista Mesa,,,,,92688,1008,33.656233,-117.584146,060590320501003,060590320501003,Rooftop,0659587,354.60
18488,9757352064,,11 Via Encaro,,Rancho Santa Margarita,CA,11,,Via Encaro,,,,,92688,3161,33.647819,-117.622183,060590320484005,060590320484005,Rooftop,0659587,313.23
18489,9757479961,1748370077,PO Box 80945,,Rancho Santa Margarita,CA,80945,,PO Box,,,,,92688,0945,33.636760,-117.609379,060590320531004,060590320531004,Rooftop,0659587,277.64
18490,9758002261,,28 Calle Liberacion,,Rancho Santa Margarita,CA,28,,Calle Liberacion,,,,,92688,4137,33.652507,-117.623287,060590320483004,060590320483004,Rooftop,0659587,331.05
18491,9758848463,3885810595,23121 Antonio Pkwy,Ste 115,Rancho Santa Margarita,CA,23121,,Antonio,Pkwy,,Ste,115,92688,2659,33.627164,-117.606681,060590320531030,060590320531030,Rooftop,0659587,269.07
18492,9759342940,5855609891,30 Via Amistosa,Apt H,Rancho Santa Margarita,CA,30,,Via Amistosa,,,Apt,H,92688,1933,33.647124,-117.578913,060590320552001,060590320552001,Rooftop,0659587,345.74
18493,9760063283,2646424521,16 Via Amistosa,Apt H,Rancho Santa Margarita,CA,16,,Via Amistosa,,,Apt,H,92688,1929,33.647442,-117.579653,060590320552001,060590320552001,Rooftop,0659587,345.48
18494,9760317291,2471898431,30751 El Corazon,Apt 134,Rancho Santa Margarita,CA,30751,,El Corazon,,,Apt,134,92688,3915,33.638795,-117.595078,060590320541016,060590320541016,Rooftop,0659587,303.13
18495,9760672266,,8 Eneldo,,Rancho Santa Margarita,CA,8,,Eneldo,,,,,92688,1717,33.645157,-117.596896,060590320511002,060590320511002,Rooftop,0659587,307.92
18496,9761080493,,114 Via Serena,,Rancho Santa Margarita,CA,114,,Via Serena,,,,,92688,1738,33.644292,-117.595478,060590320511006,060590320511006,Interpolated,0659587,309.60
18497,9761092478,,25 Talega,,Rancho Santa Margarita,CA,25,,Talega,,,,,92688,2732,33.623939,-117.618959,060590320531005,060590320531005,Rooftop,0659587,263.09
18498,9761106087,,7 Relampago,,Rancho Santa Margarita,CA,7,,Relampago,,,,,92688,3332,33.651774,-117.617706,060590320484001,060590320484001,Rooftop,0659587,331.67
18499,9761155681,,30398 Esperanza,,Rancho Santa Margarita,CA,30398,,Esperanza,,,,,92688,2118,33.634350,-117.601066,060590320531022,060590320531022,Rooftop,0659587,285.03
18500,9762505112,,20 Heliopsis,,Rancho Santa Margarita,CA,20,,Heliopsis,,,,,92688,1324,33.652485,-117.588087,060590320503001,060590320503001,Rooftop,0659587,338.06
18501,9762779642,,45 Via Joaquin,,Rancho Santa Margarita,CA,45,,Via Joaquin,,,,,92688,1992,33.643928,-117.584427,060590320554009,060590320554009,Rooftop,0659587,332.50
18502,9763828844,,21 Calle Del Rio,,Rancho Santa Margarita,CA,21,,Calle Del Rio,,,,,92688,2875,33.637590,-117.597131,060590320541023,060590320541023,Rooftop,0659587,298.50
18503,9765142413,7912230409,33 Via Amistosa,Apt P,Rancho Santa Margarita,CA,33,,Via Amistosa,,,Apt,P,92688,1913,33.647805,-117.578920,060590320552000,060590320552000,Rooftop,0659587,347.97
18504,9765654014,,7 Sarracenia,,Rancho Santa Margarita,CA,7,,Sarracenia,,,,,92688,5403,33.656531,-117.577184,060590320502000,060590320502000,Rooftop,0659587,368.62
18505,9766218816,,45 Shea Rdg,,Rancho Santa Margarita,CA,45,,Shea,Rdg,,,,92688,8700,33.581653,-117.624152,060590320654006,060590320654006,Rooftop,0640526,220.47
18506,9766247079,,7 Tepolito,,Rancho Santa Margarita,CA,7,,Tepolito,,,,,92688,1502,33.646958,-117.597730,060590320503017,060590320503017,Rooftop,0659587,308.93
18507,9766581727,5881891647,29752 Melinda Rd,Apt 1931,Rancho Santa Margarita,CA,29752,,Melinda,Rd,,Apt,1931,92688,3470,33.652520,-117.609879,060590320494011,060590320494011,Rooftop,0659587,318.72
18508,9767419089,1748370077,PO Box 80069,,Rancho Santa Margarita,CA,80069,,PO Box,,,,,92688,0069,33.636760,-117.609379,060590320531004,060590320531004,Rooftop,0659587,277.64
18509,9768374589,,7 Santa Sophia,,Rancho Santa Margarita,CA,7,,Santa Sophia,,,,,92688,2672,33.629675,-117.609825,060590320531005,060590320531005,Rooftop,0659587,269.64
18510,9768551579,9822202563,22482 Alma Aldea,Apt 177,Rancho Santa Margarita,CA,22482,,Alma Aldea,,,Apt,177,92688,3918,33.635324,-117.593574,060590320543004,060590320543004,Rooftop,0659587,296.61
18511,9768767726,,20 Via Cordoba,,Rancho Santa Margarita,CA,20,,Via Cordoba,,,,,92688,2341,33.640579,-117.588684,060590320542001,060590320542001,Rooftop,0659587,
18512,9769795171,,10 Santa Gustavo,,Rancho Santa Margarita,CA,10,,Santa Gustavo,,,,,92688,2677,33.629708,-117.611247,060590320531005,060590320531005,Rooftop,0659587,271.46
18513,9769909138,5948885044,21022 Los Alisos Blvd,Apt 1115,Rancho Santa Margarita,CA,21022,,Los Alisos,Blvd,,Apt,1115,92688,3255,33.655800,-117.622043,060590320492012,060590320492012,Rooftop,0659587,337.18
18514,9770135645,,13 Romero,,Rancho Santa Margarita,CA,13,,Romero,,,,,92688,1716,33.645606,-117.596278,060590320511001,060590320511001,Rooftop,0659587,310.77
18515,9770224100,,26 Brisa Fresca,,Rancho Santa Margarita,CA,26,,Brisa Fresca,,,,,92688,3314,33.651873,-117.619442,060590320484003,060590320484003,Rooftop,0659587,332.12
18516,9770732692,,33 Vista Barranca,,Rancho Santa Margarita,CA,33,,Vista Barranca,,,,,92688,1012,33.656555,-117.584938,060590320501001,060590320501001,Rooftop,0659587,354.12
18517,9771229064,,29 Wildemere,,Rancho Santa Margarita,CA,29,,Wildemere,,,,,92688,5526,33.593208,-117.623126,060590320653005,060590320653005,Rooftop,0640526,219.16
18518,9771643626,,4 Ibiza,,Rancho Santa Margarita,CA,4,,Ibiza,,,,,92688,2929,33.635529,-117.598867,060590320544007,060590320544007,Rooftop,0659587,294.89
18519,9773159725,,86 Via Barcelona,,Rancho Santa Margarita,CA,86,,Via Barcelona,,,,,92688,2343,33.640771,-117.589313,060590320542001,060590320542001,Rooftop,0659587,310.08
18520,9773375182,3104671583,21952 Buena Suerte,Apt 243,Rancho Santa Margarita,CA,21952,,Buena Suerte,,,Apt,243,92688,3930,33.643640,-117.591701,060590320541000,060590320541000,Rooftop,0659587,315.68
18521,9773745054,,17 Roquedo,,Rancho Santa Margarita,CA,17,,Roquedo,,,,,92688,2721,33.621685,-117.620799,060590320531005,060590320531005,Rooftop,0659587,246.24
18522,9774916258,,51 Via Cuidado,,Rancho Santa Margarita,CA,51,,Via Cuidado,,,,,92688,3116,33.652749,-117.621772,060590320483002,060590320483002,Rooftop,0659587,330.15
18523,9774947220,,2 Anana,,Rancho Santa Margarita,CA,2,,Anana,,,,,92688,4972,33.615925,-117.613525,060590320652000,060590320652000,Rooftop,0659587,
18524,9775014814,,78 Castano,,Rancho Santa Margarita,CA,78,,Castano,,,,,92688,1669,33.645088,-117.592545,060590320513005,060590320513005,Rooftop,0659587,
18525,9776341667,,23166 Arroyo Vis,,Rancho Santa Margarita,CA,23166,,Arroyo,Vis,,,,92688,2608,33.626309,-117.608635,060590320531033,060590320531033,Rooftop,0659587,266.44
18526,9776958323,,1018 Sable,,Rancho Santa Margarita,CA,1018,,Sable,,,,,92688,5586,33.585424,-117.631016,060590320534009,060590320534009,Interpolated,0640526,178.84
18527,9777185511,1748370077,PO Box 80002,,Rancho Santa Margarita,CA,80002,,PO Box,,,,,92688,0002,33.636760,-117.609379,060590320531004,060590320531004,Rooftop,0659587,277.64
18528,9777948794,,6 Saltillo,,Rancho Santa Margarita,CA,6,,Saltillo,,,,,92688,3420,33.660379,-117.613521,060590320494007,060590320494007,Rooftop,0659587,350.81
18529,9778569454,,6 Coluso,,Rancho Santa Margarita,CA,6,,Coluso,,,,,92688,2663,33.627290,-117.612156,060590320531006,060590320531006,Rooftop,0659587,265.54
18530,9778767933,1748370077,PO Box 80307,,Rancho Santa Margarita,CA,80307,,PO Box,,,,,92688,0307,33.636760,-117.609379,060590320531004,060590320531004,Rooftop,0659587,277.64
18531,9778852422,1748370077,PO Box 80555,,Rancho Santa Margarita,CA,80555,,PO Box,,,,,92688,0555,33.636760,-117.609379,060590320531004,060590320531004,Rooftop,0659587,277.64
18532,9779239745,,117 Sable,,Rancho Santa Margarita,CA,117,,Sable,,,,,92688,5570,33.587953,-117.629649,060590320534009,060590320534009,Interpolated,0640526,186.94
18533,9780110362,,84 Flor De Sol,,Rancho Santa Margarita,CA,84,,Flor De Sol,,,,,92688,1411,33.648983,-117.579681,060590320502015,060590320502015,Rooftop,0659587,351.97
18534,9780868810,,35 Violado,,Rancho Santa Margarita,CA,35,,Violado,,,,,92688,1650,33.646141,-117.592163,060590320513002,060590320513002,Rooftop,0659587,
18535,9781051588,9822202563,22482 Alma Aldea,Apt 260,Rancho Santa Margarita,CA,22482,,Alma Aldea,,,Apt,260,92688,2840,33.635324,-117.593574,060590320543004,060590320543004,Rooftop,0659587,296.61
18536,9781154901,,23141 Arroyo Vis,,Rancho Santa Margarita,CA,23141,,Arroyo,Vis,,,,92688,2613,33.626498,-117.609669,060590320531027,060590320531027,Rooftop,0659587,265.05
18537,9781290389,,316 Pasto Rico,,Rancho Santa Margarita,CA,316,,Pasto Rico,,,,,92688,2901,33.621109,-117.614922,060590320533003,060590320533003,Rooftop,0659587,
18538,9781292300,,14 Danta,,Rancho Santa Margarita,CA,14,,Danta,,,,,92688,1512,33.647314,-117.597680,060590320503017,060590320503017,Rooftop,0659587,309.26
18539,9781497171,1465166719,22751 El Prado,Apt 3208,Rancho Santa Margarita,CA,22751,,El Prado,,,Apt,3208,92688,3825,33.632943,-117.597520,060590320544015,060590320544015,Rooftop,0659587,291.17
18540,9781647378,3104671583,21952 Buena Suerte,Apt 273,Rancho Santa Margarita,CA,21952,,Buena Suerte,,,Apt,273,92688,3931,33.643640,-117.591701,060590320541000,060590320541000,Rooftop,0659587,315.68
18541,9781648139,,196 Via Vicini,,Rancho Santa Margarita,CA,196,,Via Vicini,,,,,92688,3877,33.639089,-117.598919,060590320541021,060590320541021,Rooftop,0659587,295.30
18542,9782068501,1748370077,PO Box 80045,,Rancho Santa Margarita,CA,80045,,PO Box,,,,,92688,0045,33.636760,-117.609379,060590320531004,060590320531004,Rooftop,0659587,277.64
18543,9782090985,,22 Via Esperanza,,Rancho Santa Margarita,CA,22,,Via Esperanza,,,,,92688,1941,33.647678,-117.582047,060590320551002,060590320551002,Rooftop,0659587,
18544,9782213667,,26 Rabano,,Rancho Santa Margarita,CA,26,,Rabano,,,,,92688,4968,33.616909,-117.612083,060590320652000,060590320652000,Rooftop,0659587,
18545,9785236610,1748370077,PO Box 80595,,Rancho Santa Margarita,CA,80595,,PO Box,,,,,92688,0595,33.636760,-117.609379,060590320531004,060590320531004,Rooftop,0659587,277.64
18546,9785455535,1465166719,22751 El Prado,Apt 1214,Rancho Santa Margarita,CA,22751,,El Prado,,,Apt,1214,92688,3816,33.632943,-117.597520,060590320544015,060590320544015,Rooftop,0659587,291.17
18547,9785459807,,5 Grassy Knoll Ln,,Rancho Santa Margarita,CA,5,,Grassy Knoll,Ln,,,,92688,5567,33.588601,-117.626240,060590320653005,060590320653005,Rooftop,0640526,214.02
18548,9786200971,,28 Wildemere,,Rancho Santa Margarita,CA,28,,Wildemere,,,,,92688,5527,33.593287,-117.622736,060590320653005,060590320653005,Rooftop,0640526,219.26
18549,9786311937,,25 El Vado Dr,,Rancho Santa Margarita,CA,25,,El Vado,Dr,,,,92688,8504,33.619393,-117.609897,060590320651000,060590320651000,Rooftop,0659587,251.53
18550,9786638122,,9 San Simon,,Rancho Santa Margarita,CA,9,,San Simon,,,,,92688,2533,33.638619,-117.627332,060590320343000,060590320343000,Rooftop,0659587,309.67
18551,9786917416,7493386588,24 Via Amistosa,Apt A,Rancho Santa Margarita,CA,24,,Via Amistosa,,,Apt,A,92688,2216,33.647618,-117.578953,060590320552001,060590320552001,Rooftop,0659587,347.88
18552,9787193235,,18 Nutmeg St,,Rancho Santa Margarita,CA,18,,Nutmeg,St,,,,92688,1217,33.648378,-117.594673,060590320503013,060590320503013,Rooftop,0659587,316.89
18553,9787635483,,7 Serna,,Rancho Santa Margarita,CA,7,,Serna,,,,,92688,2738,33.625530,-117.619083,060590320531005,060590320531005,Rooftop,0659587,281.83
18554,9788150062,,30 Sunny Slope,,Rancho Santa Margarita,CA,30,,Sunny Slope,,,,,92688,5556,33.589292,-117.623682,060590320653004,060590320653004,Rooftop,0640526,224.72
18555,9788435025,,10 Sevilla,,Rancho Santa Margarita,CA,10,,Sevilla,,,,,92688,2940,33.636469,-117.599693,060590320544009,060590320544009,Rooftop,0659587,295.80
18556,9788711617,1748370077,PO Box 80981,,Rancho Santa Margarita,CA,80981,,PO Box,,,,,92688,0981,33.636760,-117.609379,060590320531004,060590320531004,Rooftop,0659587,277.64
18557,9789325581,,1253 Sable,,Rancho Santa Margarita,CA,1253,,Sable,,,,,92688,5590,33.584401,-117.631805,060590320534009,060590320534009,Interpolated,0640526,176.68
18558,9789447958,,145 Via Vicini,,Rancho Santa Margarita,CA,145,,Via Vicini,,,,,92688,3879,33.639229,-117.598991,060590320541021,060590320541021,Rooftop,0659587,
18559,9789501284,,113 Via Serena,,Rancho Santa Margarita,CA,113,,Via Serena,,,,,92688,1722,33.644374,-117.596570,060590320511007,060590320511007,Interpolated,0659587,306.93
18560,9790390016,,737 Sable,,Rancho Santa Margarita,CA,737,,Sable,,,,,92688,5581,33.586718,-117.630380,060590320534009,060590320534009,Interpolated,0640526,180.66
18561,9790514874,,1167 Sable,,Rancho Santa Margarita,CA,1167,,Sable,,,,,92688,5589,33.584727,-117.631537,060590320534009,060590320534009,Interpolated,0640526,177.14
18562,9791936687,,29935 Altisima,,Rancho Santa Margarita,CA,29935,,Altisima,,,,,92688,3435,33.663351,-117.611718,060590320494000,060590320494000,Rooftop,0659587,368.33
18563,9791995906,1748370077,PO Box 80866,,Rancho Santa Margarita,CA,80866,,PO Box,,,,,92688,0866,33.636760,-117.609379,060590320531004,060590320531004,Rooftop,0659587,277.64
18564,9792750257,,34 Meadowood,,Rancho Santa Margarita,CA,34,,Meadowood,,,,,92688,5520,33.594848,-117.621664,060590320653001,060590320653001,Rooftop,0640526,221.24
18565,9793859527,,140 Seacountry Ln,,Rancho Santa Margarita,CA,140,,Seacountry,Ln,,,,92688,5536,33.590215,-117.628660,060590320534011,060590320534011,Rooftop,0640526,189.06
18566,9794347389,,107 Sable,,Rancho Santa Margarita,CA,107,,Sable,,,,,92688,5570,33.587939,-117.629609,060590320534009,060590320534009,Interpolated,0640526,186.94
18567,9794405666,,31 Gavilan,,Rancho Santa Margarita,CA,31,,Gavilan,,,,,92688,1602,33.647427,-117.589447,060590320514000,060590320514000,Rooftop,0659587,328.87
18568,9794984327,,57 Rabano,,Rancho Santa Margarita,CA,57,,Rabano,,,,,92688,4962,33.616791,-117.613251,060590320652001,060590320652001,Rooftop,0659587,244.17
18569,9795606251,,6 Conchito,,Rancho Santa Margarita,CA,6,,Conchito,,,,,92688,2752,33.626385,-117.613807,060590320531007,060590320531007,Rooftop,0659587,268.74
18570,9795851662,,2 Via Frontera,,Rancho Santa Margarita,CA,2,,Via Frontera,,,,,92688,3330,33.648050,-117.617635,060590320484006,060590320484006,Rooftop,0659587,317.90
18571,9795994522,,6 Via Trompeta,,Rancho Santa Margarita,CA,6,,Via Trompeta,,,,,92688,3202,33.656323,-117.618692,060590320492009,060590320492009,Rooftop,0659587,364.86
18572,9796020377,1465166719,22751 El Prado,Apt 10312,Rancho Santa Margarita,CA,22751,,El Prado,,,Apt,10312,92688,3852,33.632943,-117.597520,060590320544015,060590320544015,Rooftop,0659587,291.17
18573,9796029594,,27 Ammolite,,Rancho Santa Margarita,CA,27,,Ammolite,,,,,92688,3521,33.647466,-117.611312,060590320493010,060590320493010,Rooftop,0659587,306.30
18574,9796652943,,56 Paseo Viento,,Rancho Santa Margarita,CA,56,,Paseo Viento,,,,,92688,3370,33.652851,-117.612442,060590320492003,060590320492003,Rooftop,0659587,316.64
18575,9796709366,,58 Woodsong,,Rancho Santa Margarita,CA,58,,Woodsong,,,,,92688,5519,33.592950,-117.623634,060590320653005,060590320653005,Rooftop,0640526,213.55
18576,9796965302,,30442 Via Con Dios,,Rancho Santa Margarita,CA,30442,,Via Con Dios,,,,,92688,1536,33.644260,-117.600903,060590320501004,060590320501004,Rooftop,0659587,299.14
18577,9797327327,,4 Baya,,Rancho Santa Margarita,CA,4,,Baya,,,,,92688,2946,33.617729,-117.612419,060590320652000,060590320652000,Rooftop,0659587,
18578,9797421369,,12 San Gabriel,,Rancho Santa Margarita,CA,12,,San Gabriel,,,,,92688,3122,33.644575,-117.623091,060590320493012,060590320493012,Rooftop,0659587,291.75
18579,9797733967,9822202563,22482 Alma Aldea,Apt 87,Rancho Santa Margarita,CA,22482,,Alma Aldea,,,Apt,87,92688,2841,33.635324,-117.593574,060590320543004,060590320543004,Rooftop,0659587,296.61
18580,9798452165,,25 Calle Melinda,,Rancho Santa Margarita,CA,25,,Calle Melinda,,,,,92688,5436,33.653809,-117.583450,060590320512002,060590320512002,Rooftop,0659587,
18581,9798627073,,25 Tierra Plano,,Rancho Santa Margarita,CA,25,,Tierra Plano,,,,,92688,3321,33.654076,-117.616066,060590320492003,060590320492003,Rooftop,0659587,
18582,9798717816,,24 Sembrado,,Rancho Santa Margarita,CA,24,,Sembrado,,,,,92688,2713,33.625237,-117.614850,060590320531007,060590320531007,Rooftop,0659587,266.43
18583,9799186405,,37 Segada,,Rancho Santa Margarita,CA,37,,Segada,,,,,92688,2745,33.627781,-117.617143,060590320531005,060590320531005,Rooftop,0659587,291.43
18584,9799751721,,96 Via Serena,,Rancho Santa Margarita,CA,96,,Via Serena,,,,,92688,1737,33.644063,-117.595738,060590320511006,060590320511006,Interpolated,0659587,308.37
18585,9799917060,3006937288,30252 Tomas,Ste 100,Rancho Santa Margarita,CA,30252,,Tomas,,,Ste,100,92688,2181,33.636547,-117.603435,060590320531001,060590320531001,Rooftop,0659587,285.91
18586,9800278485,,38 Via Brida,,Rancho Santa Margarita,CA,38,,Via Brida,,,,,92688,3308,33.649518,-117.614964,060590320484006,060590320484006,Rooftop,0659587,312.19
18587,9801228939,,54 Alondra,,Rancho Santa Margarita,CA,54,,Alondra,,,,,92688,4910,33.620117,-117.620682,060590320532005,060590320532005,Rooftop,0659587,
18588,9801242517,,1 Plushstone,,Rancho Santa Margarita,CA,1,,Plushstone,,,,,92688,3515,33.650938,-117.611680,060590320493000,060590320493000,Rooftop,0659587,308.35
18589,9801295548,,4 Freesia,,Rancho Santa Margarita,CA,4,,Freesia,,,,,92688,8745,33.580558,-117.625990,060590320654006,060590320654006,Rooftop,0640526,215.25
18590,9801429466,,39 Paseo Vespertino,,Rancho Santa Margarita,CA,39,,Paseo Vespertino,,,,,92688,3870,33.640111,-117.596363,060590320541016,060590320541016,Rooftop,0659587,304.05
18591,9801751513,1748370077,PO Box 81060,,Rancho Santa Margarita,CA,81060,,PO Box,,,,,92688,8160,33.636760,-117.609379,060590320531004,060590320531004,Rooftop,0659587,277.64
18592,9802565388,,29 Paseo Viento,,Rancho Santa Margarita,CA,29,,Paseo Viento,,,,,92688,3379,33.653275,-117.613091,060590320492010,060590320492010,Rooftop,0659587,
18593,9802583800,,2 Ametrine Way,,Rancho Santa Margarita,CA,2,,Ametrine,Way,,,,92688,3526,33.649933,-117.612644,060590320493006,060590320493006,Rooftop,0659587,306.00
18594,9803331354,,35 Crestview Dr,,Rancho Santa Margarita,CA,35,,Crestview,Dr,,,,92688,5559,33.590283,-117.621347,060590320653004,060590320653004,Rooftop,0640526,244.12
18595,9803371873,6370222321,7 Via Amistosa,Apt B,Rancho Santa Margarita,CA,7,,Via Amistosa,,,Apt,B,92688,1904,33.646175,-117.580199,060590320552003,060590320552003,Interpolated,0659587,342.57
18596,9803681306,1748370077,PO Box 80075,,Rancho Santa Margarita,CA,80075,,PO Box,,,,,92688,0075,33.636760,-117.609379,060590320531004,060590320531004,Rooftop,0659587,277.64
18597,9803755590,5881891647,29752 Melinda Rd,Apt 1726,Rancho Santa Margarita,CA,29752,,Melinda,Rd,,Apt,1726,92688,3468,33.652520,-117.609879,060590320494011,060590320494011,Rooftop,0659587,318.72
18598,9804116116,8306734762,57 Via Amistosa,Apt E,Rancho Santa Margarita,CA,57,,Via Amistosa,,,Apt,E,92688,1921,33.645638,-117.578408,060590320552002,060590320552002,Rooftop,0659587,342.30
18599,9804406954,,4 Via Azur,,Rancho Santa Margarita,CA,4,,Via Azur,,,,,92688,3109,33.649230,-117.623853,060590320483007,060590320483007,Rooftop,0659587,314.30
18600,9804863829,,32 Milagro,,Rancho Santa Margarita,CA,32,,Milagro,,,,,92688,2882,33.633167,-117.596162,060590320544015,060590320544015,Rooftop,0659587,292.15
18601,9804888070,,52 Legacy Way,,Rancho Santa Margarita,CA,52,,Legacy,Way,,,,92688,5566,33.588421,-117.627864,060590320653006,060590320653006,Rooftop,0640526,202.26
18602,9804923175,,53 Calle Del Norte,,Rancho Santa Margarita,CA,53,,Calle Del Norte,,,,,92688,4936,33.617879,-117.618025,060590320532000,060590320532000,Rooftop,0659587,244.39
18603,9804954416,,25 Box Elder,,Rancho Santa Margarita,CA,25,,Box Elder,,,,,92688,1121,33.651142,-117.588010,060590320513001,060590320513001,Rooftop,0659587,338.15
18604,9805060047,,16 Paseo Acebo,,Rancho Santa Margarita,CA,16,,Paseo Acebo,,,,,92688,2845,33.640723,-117.590334,060590320541010,060590320541010,Rooftop,0659587,313.50
18605,9805160446,,4 Caminito Altura,,Rancho Santa Margarita,CA,4,,Caminito Altura,,,,,92688,2687,33.629040,-117.614528,060590320531005,060590320531005,Rooftop,0659587,296.36
18606,9805404633,,5 Via Felicia,,Rancho Santa Margarita,CA,5,,Via Felicia,,,,,92688,5424,33.655314,-117.577279,060590320502005,060590320502005,Rooftop,0659587,368.72
18607,9805500913,,27 Crystalaire,,Rancho Santa Margarita,CA,27,,Crystalaire,,,,,92688,8717,33.581814,-117.626500,060590320654006,060590320654006,Rooftop,0640526,205.70
18608,9805511522,,779 Sable,,Rancho Santa Margarita,CA,779,,Sable,,,,,92688,5582,33.586527,-117.630430,060590320534009,060590320534009,Interpolated,0640526,180.13
18609,9806467294,,33 Buckthorn,,Rancho Santa Margarita,CA,33,,Buckthorn,,,,,92688,1143,33.650925,-117.587288,060590320513000,060590320513000,Rooftop,0659587,
18610,9806923880,,49 Via Madera,,Rancho Santa Margarita,CA,49,,Via Madera,,,,,92688,3133,33.647045,-117.623966,060590320483003,060590320483003,Rooftop,0659587,302.89
18611,9807277074,,1 Santa Arletta,,Rancho Santa Margarita,CA,1,,Santa Arletta,,,,,92688,2685,33.628939,-117.611982,060590320531005,060590320531005,Rooftop,0659587,272.48
18612,9809417136,,30102 Santa Margarita Pkwy,,Rancho Santa Margarita,CA,30102,,Santa Margarita,Pkwy,,,,92688,3604,33.641063,-117.604184,060590320531000,060590320531000,Rooftop,0659587,288.30
18613,9810645773,,207 Aliento,,Rancho Santa Margarita,CA,207,,Aliento,,,,,92688,1133,33.649037,-117.587469,060590320514001,060590320514001,Interpolated,0659587,336.87
18614,9810910695,7958392597,29851 Aventura,Unit 80174,Rancho Santa Margarita,CA,29851,,Aventura,,,Unit,80174,92688,8207,33.636760,-117.609379,060590320531004,060590320531004,Rooftop,0659587,277.64
18615,9810945777,,19 Arbor Walk Ln,,Rancho Santa Margarita,CA,19,,Arbor Walk,Ln,,,,92688,8535,33.625916,-117.604923,060590320651003,060590320651003,Rooftop,0659587,269.10
18616,9811042919,5881891647,29752 Melinda Rd,Apt 1338,Rancho Santa Margarita,CA,29752,,Melinda,Rd,,Apt,1338,92688,3476,33.652520,-117.609879,060590320494011,060590320494011,Rooftop,0659587,318.72
18617,9811102319,,12 Nutmeg St,,Rancho Santa Margarita,CA,12,,Nutmeg,St,,,,92688,1217,33.648114,-117.595106,060590320503013,060590320503013,Rooftop,0659587,315.94
18618,9811208307,7958392597,29851 Aventura,Unit 80451,Rancho Santa Margarita,CA,29851,,Aventura,,,Unit,80451,92688,8219,33.636760,-117.609379,060590320531004,060590320531004,Rooftop,0659587,277.64
18619,9812317684,,7 Caladium,,Rancho Santa Margarita,CA,7,,Caladium,,,,,92688,8739,33.581408,-117.628493,060590320654006,060590320654006,Rooftop,0640526,199.33
18620,9813558811,,38 Paseo Del Sol,,Rancho Santa Margarita,CA,38,,Paseo Del Sol,,,,,92688,3104,33.647575,-117.623436,060590320483000,060590320483000,Rooftop,0659587,
18621,9814536062,,95 Camino Del Oro,,Rancho Santa Margarita,CA,95,,Camino Del Oro,,,,,92688,3140,33.646881,-117.624680,060590320483000,060590320483000,Rooftop,0659587,
18622,9815502433,7958392597,29851 Aventura,Unit 80727,Rancho Santa Margarita,CA,29851,,Aventura,,,Unit,80727,92688,8230,33.636760,-117.609379,060590320531004,060590320531004,Rooftop,0659587,277.64
18623,9816415020,8306734762,57 Via Amistosa,Apt H,Rancho Santa Margarita,CA,57,,Via Amistosa,,,Apt,H,92688,1921,33.645638,-117.578408,060590320552002,060590320552002,Rooftop,0659587,342.30
18624,9816874895,,18 Abrigo,,Rancho Santa Margarita,CA,18,,Abrigo,,,,,92688,2043,33.635857,-117.613571,060590320531005,060590320531005,Rooftop,0659587,
18625,9817853821,1465166719,22751 El Prado,Apt 12117,Rancho Santa Margarita,CA,22751,,El Prado,,,Apt,12117,92688,3858,33.632943,-117.597520,060590320544015,060590320544015,Rooftop,0659587,291.17
18626,9818041039,1748370077,PO Box 80973,,Rancho Santa Margarita,CA,80973,,PO Box,,,,,92688,0973,33.636760,-117.609379,060590320531004,060590320531004,Rooftop,0659587,277.64
18627,9818242348,,3 Twilight Ln,,Rancho Santa Margarita,CA,3,,Twilight,Ln,,,,92688,8515,33.623471,-117.608005,060590320651004,060590320651004,Rooftop,0659587,262.31
18628,9818249719,,7 Los Pioneros,,Rancho Santa Margarita,CA,7,,Los Pioneros,,,,,92688,1203,33.651022,-117.595393,060590320503009,060590320503009,Rooftop,0659587,319.35
